"Name","State","Notes","User","Tags","Created","Runtime","Sweep","alpha","batch_size","dataset","learning_kind","learning_rate","max_length","model_name","model_type","mt_dataset_type","num_epochs","scale_class_loss","steps","warmup_proportion","weight_decay","Aspectemo_test_accuracy_sentiment","Aspectemo_test_f1-score_sentiment_a_amb","Aspectemo_test_f1-score_sentiment_a_minus_m","Aspectemo_test_f1-score_sentiment_a_minus_s","Aspectemo_test_f1-score_sentiment_a_plus_m","Aspectemo_test_f1-score_sentiment_a_plus_s","Aspectemo_test_f1-score_sentiment_a_zero","Aspectemo_test_loss_epoch","Aspectemo_test_loss_step","Aspectemo_test_macro_f1_mean","Aspectemo_test_macro_f1_sentiment","Aspectemo_test_micro_f1_mean","Aspectemo_test_micro_f1_sentiment","Aspectemo_test_precision_sentiment_a_amb","Aspectemo_test_precision_sentiment_a_minus_m","Aspectemo_test_precision_sentiment_a_minus_s","Aspectemo_test_precision_sentiment_a_plus_m","Aspectemo_test_precision_sentiment_a_plus_s","Aspectemo_test_precision_sentiment_a_zero","Aspectemo_test_recall_sentiment_a_amb","Aspectemo_test_recall_sentiment_a_minus_m","Aspectemo_test_recall_sentiment_a_minus_s","Aspectemo_test_recall_sentiment_a_plus_m","Aspectemo_test_recall_sentiment_a_plus_s","Aspectemo_test_recall_sentiment_a_zero","Aspectemo_train_loss_epoch","Aspectemo_train_loss_step","Aspectemo_valid_accuracy_sentiment","Aspectemo_valid_f1-score_sentiment_a_amb","Aspectemo_valid_f1-score_sentiment_a_minus_m","Aspectemo_valid_f1-score_sentiment_a_minus_s","Aspectemo_valid_f1-score_sentiment_a_plus_m","Aspectemo_valid_f1-score_sentiment_a_plus_s","Aspectemo_valid_f1-score_sentiment_a_zero","Aspectemo_valid_loss_epoch","Aspectemo_valid_loss_step","Aspectemo_valid_macro_f1_mean","Aspectemo_valid_macro_f1_sentiment","Aspectemo_valid_micro_f1_mean","Aspectemo_valid_micro_f1_sentiment","Aspectemo_valid_precision_sentiment_a_amb","Aspectemo_valid_precision_sentiment_a_minus_m","Aspectemo_valid_precision_sentiment_a_minus_s","Aspectemo_valid_precision_sentiment_a_plus_m","Aspectemo_valid_precision_sentiment_a_plus_s","Aspectemo_valid_precision_sentiment_a_zero","Aspectemo_valid_recall_sentiment_a_amb","Aspectemo_valid_recall_sentiment_a_minus_m","Aspectemo_valid_recall_sentiment_a_minus_s","Aspectemo_valid_recall_sentiment_a_plus_m","Aspectemo_valid_recall_sentiment_a_plus_s","Aspectemo_valid_recall_sentiment_a_zero","Multiemo_test_accuracy_sentiment","Multiemo_test_f1_sentiment_0","Multiemo_test_f1_sentiment_1","Multiemo_test_f1_sentiment_2","Multiemo_test_f1_sentiment_3","Multiemo_test_loss_epoch","Multiemo_test_loss_step","Multiemo_test_macro_f1_mean","Multiemo_test_macro_f1_sentiment","Multiemo_test_precision_sentiment_0","Multiemo_test_precision_sentiment_1","Multiemo_test_precision_sentiment_2","Multiemo_test_precision_sentiment_3","Multiemo_test_recall_sentiment_0","Multiemo_test_recall_sentiment_1","Multiemo_test_recall_sentiment_2","Multiemo_test_recall_sentiment_3","Multiemo_train_loss_epoch","Multiemo_train_loss_step","Multiemo_valid_accuracy_sentiment","Multiemo_valid_f1_sentiment_0","Multiemo_valid_f1_sentiment_1","Multiemo_valid_f1_sentiment_2","Multiemo_valid_f1_sentiment_3","Multiemo_valid_loss_epoch","Multiemo_valid_loss_step","Multiemo_valid_macro_f1_mean","Multiemo_valid_macro_f1_sentiment","Multiemo_valid_precision_sentiment_0","Multiemo_valid_precision_sentiment_1","Multiemo_valid_precision_sentiment_2","Multiemo_valid_precision_sentiment_3","Multiemo_valid_recall_sentiment_0","Multiemo_valid_recall_sentiment_1","Multiemo_valid_recall_sentiment_2","Multiemo_valid_recall_sentiment_3","epoch","test_loss","train_loss_epoch","train_loss_step","trainer/global_step","valid_loss"
"avid-brook-80","finished","-","wojtek11530","","2022-05-24T01:16:59.000Z","317","","","32","Multiemo","STL","0.00001","256","herbert","multitask_transformer","","15","log","","0.1","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8853658437728882","0.6181818246841431","0.9169054627418518","0.9158110618591307","0.9787233471870422","5.80907678604126","0.5824647545814514","0.857405424118042","0.857405424118042","0.8095238208770752","0.8913649320602417","0.857692301273346","0.9829059839248656","0.5","0.9439527988433838","0.9823788404464722","0.9745762944221495","12.84810733795166","0.02532463520765305","0.8809234499931335","0.680134654045105","0.909390389919281","0.9109730124473572","0.9884170293807985","7.373494625091553","0.2324190139770508","0.872228741645813","0.872228741645813","0.7112675905227661","0.9108911156654358","0.8906882405281067","0.9770992398262024","0.6516128778457642","0.907894730567932","0.9322034120559692","1","2","0.21817180514335632","0.0625142753124237","0.02532463520765305","412","0.28415560722351074"
"bright-firefly-79","finished","-","wojtek11530","","2022-05-24T01:11:00.000Z","350","","","32","Aspectemo","STL","0.00001","256","herbert","multitask_transformer","","15","log","","0.1","0.01","0.9184297919273376","0","0.5765618619844834","0","0.6660436137071651","0","0.4643858665171059","0.931506872177124","0.08971251547336578","0.2844985570347924","0.2844985570347924","0.5586321296414444","0.5586321296414444","0","0.5524256651017214","0","0.6122565864833907","0","0.5362694300518135","0","0.6029035012809565","0","0.730191256830601","0","0.4094955489614243","3.736842393875122","0.08964840322732925","0.9220919013023376","0","0.596702854845195","0","0.6629796059453854","0","0.4593967517401392","0.8683237433433533","0.11046282947063446","0.28651320208845327","0.28651320208845327","0.5634067705534659","0.5634067705534659","0","0.5604229607250756","0","0.6104392106938256","0","0.5224274406332454","0","0.6380051590713671","0","0.7254160363086233","0","0.40993788819875776","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0.10389471799135208","0.0912122279405594","0.08964840322732925","615","0.0960293710231781"
"sleek-firefly-78","finished","-","wojtek11530","","2022-05-24T01:01:44.000Z","547","","","32","Aspectemo_Multiemo","MTL","0.00001","256","herbert","multitask_transformer","annealing_sampling","15","log","250","0.1","0.01","0.8790552616119385","0","0","0","0.02552048354600403","0","0","0.8461567163467407","0","0.004253413924334005","0.004253413924334005","0.009345794392523366","0.009345794392523366","0","0","0","0.76","0","0","0","0","0","0.012978142076502733","0","0","4.927045822143555","0.07374214380979538","0.8988210558891296","0","0.3420454545454545","0","0.4567350579839429","0","0.016227180527383367","0.6297340393066406","0","0.13583461550946346","0.13583461550946346","0.30818318318318316","0.30818318318318316","0","0.5041876046901173","0","0.5565217391304348","0","0.4","0","0.2588134135855546","0","0.3872919818456883","0","0.008281573498964804","0.8902438879013062","0.7028986215591431","0.9154518842697144","0.9160997867584229","0.9873418211936952","2.5354621410369873","0.2248603254556656","0.880448043346405","0.880448043346405","0.6928571462631226","0.9048991203308104","0.9439252614974976","0.9831932783126832","0.7132353186607361","0.9262536764144896","0.8898678421974182","0.991525411605835","4.396220684051514","0","0.8772782683372498","0.6713286638259888","0.9073482751846312","0.9071729779243468","0.9769230484962464","4.026767253875732","0.09537404030561449","0.865693211555481","0.865693211555481","0.732824444770813","0.8819875717163086","0.9033613204956056","0.9621211886405944","0.6193548440933228","0.9342105388641356","0.9110169410705566","0.9921875","3","0.0952829048037529","0.03732824698090553","0.07374214380979538","750","0.1338239759206772"
"jolly-firebrand-77","finished","-","wojtek11530","","2022-05-24T00:50:54.000Z","641","","0.75","32","Aspectemo_Multiemo","MTL","0.00001","256","herbert","multitask_transformer","proportional_sampling","15","log","250","0.1","0.01","0.8883286714553833","0","0.1339421613394216","0","0.38995815899581593","0","0","0.7097475528717041","0","0.08731672005587292","0.08731672005587292","0.2167449139280125","0.2167449139280125","0","0.6153846153846154","0","0.5032397408207343","0","0","0","0.07514944491887275","0","0.31830601092896177","0","0","3.917104482650757","0","0.9025763869285583","0","0.4036511156186613","0","0.5213270142180095","0","0.0471976401179941","0.5918296575546265","0","0.16202929499244417","0.16202929499244417","0.36922026957857024","0.36922026957857024","0","0.4919653893695921","0","0.5454545454545454","0","0.4705882352941176","0","0.3422184006878762","0","0.4992435703479576","0","0.024844720496894408","0.8878048658370972","0.6813186407089233","0.9071856141090392","0.929032266139984","0.9914529919624328","2.7191383838653564","0.24454808235168457","0.8772473931312561","0.8772473931312561","0.6788321137428284","0.9209726452827454","0.9075630307197572","1","0.6838235259056091","0.8938053250312805","0.9515418410301208","0.98305082321167","3.7165818214416504","0.004420398268848658","0.8748481273651123","0.6689655184745789","0.9056000113487244","0.9006342887878418","0.9844961762428284","4.3011674880981445","0.07470085471868515","0.8649239540100098","0.8649239540100098","0.7185184955596924","0.881619930267334","0.8987341523170471","0.9769230484962464","0.625806450843811","0.9309210777282716","0.9025423526763916","0.9921875","4","0.09654846787452698","0.030482184141874313","0.004420398268848658","1000","0.14089134335517883"
"morning-field-76","finished","-","wojtek11530","","2022-05-24T00:36:31.000Z","854","","","32","Aspectemo_Multiemo","MTL","0.00001","256","herbert","multitask_transformer","sampling","15","log","250","0.1","0.01","0.905435025691986","0","0.4947768281101614","0","0.5619615639496355","0","0.13533834586466165","0.5634002685546875","0","0.1986794563207431","0.1986794563207431","0.4318046456223943","0.4318046456223943","0","0.5572192513368984","0","0.5456885456885456","0","0.43548387096774194","0","0.4449188727583262","0","0.5792349726775956","0","0.08011869436201781","5.981500148773193","0.05314058810472488","0.9153815507888794","0","0.5521054870267971","0","0.6263138818412468","0","0.2573471008737093","0.48340341448783875","0","0.23929441162362555","0.23929441162362555","0.4993292592040543","0.4993292592040543","0","0.5462962962962963","0","0.6012526096033403","0","0.552901023890785","0","0.5580395528804815","0","0.653555219364599","0","0.16770186335403728","0.8902438879013062","0.6554621458053589","0.9204052090644836","0.9156118035316468","0.9873418211936952","2.755192518234253","0.22447247803211212","0.8697052597999573","0.8697052597999573","0.7647058963775635","0.9034090638160706","0.8785424828529358","0.9831932783126832","0.5735294222831726","0.9380530714988708","0.9559471607208252","0.991525411605835","3.6100921630859375","0","0.883353590965271","0.7106918096542358","0.9141914248466492","0.9051724076271056","0.9844961762428284","3.780651569366455","0.0945647954940796","0.8786379098892212","0.8786379098892212","0.6932515501976013","0.9172185659408568","0.921052634716034","0.9769230484962464","0.7290322780609131","0.9111841917037964","0.8898305296897888","0.9921875","5","0.09367353469133376","0.03838035836815834","0.05314058810472488","1250","0.12254347652196884"
"misty-totem-75","finished","-","wojtek11530","","2022-05-24T00:27:34.000Z","529","","","32","Aspectemo_Multiemo","MTL","0.00001","256","herbert","multitask_transformer","round_robin","15","log","","0.1","0.01","0.8789352178573608","0","0","0","0.020229265003371542","0","0","0.8672387599945068","0","0.0033715441672285905","0.0033715441672285905","0.007389162561576354","0.007389162561576354","0","0","0","0.7894736842105263","0","0","0","0","0","0.010245901639344262","0","0","3.2083399295806885","0","0.8941422700881958","0","0.2237017310252996","0","0.3929471032745592","0","0.0020639834881320948","0.676090657711029","0","0.10311880296466516","0.10311880296466516","0.2331109257714762","0.2331109257714762","0","0.4955752212389381","0","0.5882352941176471","0","0.3333333333333333","0","0.14445399828030955","0","0.2950075642965204","0","0.0010351966873706005","0.8914633989334106","0.6848249435424805","0.9205882549285888","0.916488230228424","0.98305082321167","2.807273626327514","0.2780108153820038","0.8762380480766296","0.8762380480766296","0.7272727489471436","0.9178885817527772","0.8916666507720947","0.98305082321167","0.6470588445663452","0.9233038425445556","0.9427312612533568","0.98305082321167","3.9374725818634033","0.01881331577897072","0.8724179863929749","0.6873065233230591","0.9137380123138428","0.8838268518447876","0.9844961762428284","4.2710418701171875","0.03767859935760498","0.8673418760299683","0.8673418760299683","0.6607142686843872","0.888198733329773","0.9556650519371032","0.9769230484962464","0.7161290049552917","0.9407894611358644","0.8220338821411133","0.9921875","3","0.10321352630853652","0.02893968485295773","0.01881331577897072","741","0.14270135760307312"
"helpful-jazz-74","finished","-","wojtek11530","","2022-05-24T00:21:15.000Z","370","","","32","Multiemo","STL","0.00001","256","herbert","multitask_transformer","","15","log","","0.1","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8999999761581421","0.6991869807243347","0.9172714352607728","0.9384288787841796","0.9829059839248656","5.240091800689697","0.5097619891166687","0.8844482898712158","0.8844482898712158","0.7818182110786438","0.9028571248054504","0.9057376980781556","0.9913793206214904","0.6323529481887817","0.9321534037590028","0.9735682606697084","0.9745762944221495","8.974469184875488","0.01571219228208065","0.8687728047370911","0.6871165633201599","0.8977469801902771","0.8948453664779663","0.9844961762428284","8.499138832092285","0.3518977463245392","0.8660513162612915","0.8660513162612915","0.6549707651138306","0.9487179517745972","0.8714859485626221","0.9769230484962464","0.7225806713104248","0.8519737124443054","0.9194915294647216","0.9921875","3","0.19703145325183868","0.043665748089551926","0.01571219228208065","618","0.32661646604537964"
"lunar-hill-73","finished","-","wojtek11530","","2022-05-24T00:15:16.000Z","351","","","32","Aspectemo","STL","0.00001","256","herbert","multitask_transformer","","15","log","","0.1","0.01","0.915968894958496","0","0.5713147410358567","0","0.6460778258184063","0","0.4114285714285715","0.9806028604507446","0.09710554778575896","0.2714701897138057","0.2714701897138057","0.5408136823011143","0.5408136823011143","0","0.5354742345033607","0","0.5896279594137542","0","0.574468085106383","0","0.6122971818958155","0","0.7144808743169399","0","0.32047477744807124","4.028847694396973","0.1071794405579567","0.919260025024414","0","0.5859154929577466","0","0.6555901696088612","0","0.4031209362808843","0.9144715070724488","0.1149706244468689","0.2741044331412487","0.2741044331412487","0.5474351902923331","0.5474351902923331","0","0.5506807866868382","0","0.6043395022335674","0","0.541958041958042","0","0.6259673258813414","0","0.716338880484115","0","0.32091097308488614","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0.10929445177316666","0.0982544794678688","0.1071794405579567","615","0.1011768877506256"
"valiant-tree-72","finished","-","wojtek11530","","2022-05-24T00:04:33.000Z","634","","","32","Aspectemo_Multiemo","MTL","0.00001","256","herbert","multitask_transformer","annealing_sampling","15","log","250","0.1","0.01","0.8793553709983826","0","0","0","0.0424684804246848","0","0","0.8075466156005859","0","0.007078080070780801","0.007078080070780801","0.015670910871694418","0.015670910871694418","0","0","0","0.7441860465116279","0","0","0","0","0","0.02185792349726776","0","0","4.992330551147461","0","0.900483250617981","0","0.3543478260869565","0","0.4970161977834612","0","0.0121580547112462","0.6143192052841187","0","0.14392034643027732","0.14392034643027732","0.33194268093596946","0.33194268093596946","0","0.4815361890694239","0","0.5693359375","0","0.2857142857142857","0","0.28030954428202925","0","0.4409984871406959","0","0.006211180124223602","0.8951219320297241","0.6901960372924805","0.9212481379508972","0.9224318265914916","0.9872340559959412","2.814511775970459","0.2640892267227173","0.8802775144577026","0.8802775144577026","0.7394958138465881","0.9281437397003174","0.8799999952316284","0.9914529919624328","0.6470588445663452","0.9144542813301086","0.9691630005836488","0.98305082321167","2.6698760986328125","0.0036873698700219393","0.883353590965271","0.7009646892547607","0.911475419998169","0.9118279218673706","0.9846153855323792","4.361203670501709","0.08305549621582031","0.877220869064331","0.877220869064331","0.6987179517745972","0.9084967374801636","0.9257642030715942","0.9696969985961914","0.7032257914543152","0.9144737124443054","0.8983050584793091","1","4","0.10187866538763046","0.030629800632596016","0.0036873698700219393","1000","0.14319893717765808"
"winter-bee-71","finished","-","wojtek11530","","2022-05-23T23:55:14.000Z","550","","0.75","32","Aspectemo_Multiemo","MTL","0.00001","256","herbert","multitask_transformer","proportional_sampling","15","log","250","0.1","0.01","0.8784850239753723","0","0","0","0","0","0","0.8486394882202148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.968676805496216","0","0.8980515003204346","0","0.2912154031287605","0","0.46335912608101953","0","0","0.6441622376441956","0","0.12576242153496334","0.12576242153496334","0.2904098994586234","0.2904098994586234","0","0.4849699398797595","0","0.5817142857142857","0","0","0","0.2080825451418745","0","0.38502269288956126","0","0","0.8817073106765747","0.6302521228790283","0.9075144529342652","0.9217758774757384","0.9789029955863952","2.8798141479492188","0.30969035625457764","0.8596113920211792","0.8596113920211792","0.7352941036224365","0.8895184397697449","0.8861788511276245","0.9747899174690248","0.5514705777168274","0.9262536764144896","0.9603524208068848","0.98305082321167","4.439560413360596","0.014559432864189148","0.8894289135932922","0.7086092233657837","0.9139073491096495","0.9189189672470092","0.9884170293807985","4.063199043273926","0.12399237602949142","0.8824631571769714","0.8824631571769714","0.7278911471366882","0.9200000166893004","0.9020408391952516","0.9770992398262024","0.6903225779533386","0.907894730567932","0.9364407062530518","1","3","0.10444359481334686","0.03365090489387512","0.014559432864189148","750","0.13504742085933685"
"elated-wave-70","finished","-","wojtek11530","","2022-05-23T23:41:14.000Z","831","","","32","Aspectemo_Multiemo","MTL","0.00001","256","herbert","multitask_transformer","sampling","15","log","250","0.1","0.01","0.9049548506736756","0","0.47110675808031344","0","0.5650897226753671","0","0.14802354920100924","0.5656484365463257","0","0.19737000499278165","0.19737000499278165","0.4289343894784038","0.4289343894784038","0","0.5522388059701493","0","0.5409119300437226","0","0.4943820224719101","0","0.4107600341588386","0","0.5915300546448088","0","0.08704253214638971","6.334662437438965","0","0.9150429368019104","0","0.544425087108014","0","0.6282906282906282","0","0.3286908077994429","0.4870858192443848","0","0.2502344205330142","0.2502344205330142","0.5074411212252565","0.5074411212252565","0","0.5516328331862312","0","0.5861165684348395","0","0.502127659574468","0","0.5374032674118658","0","0.6770045385779122","0","0.2443064182194617","0.8829268217086792","0.6765798926353455","0.9065850377082824","0.9189189076423644","0.9789029955863952","2.9122800827026367","0.2122526913881302","0.8702467083930969","0.8702467083930969","0.6842105388641357","0.9426751732826232","0.8700787425041199","0.9747899174690248","0.6691176295280457","0.8731563687324524","0.9735682606697084","0.98305082321167","3.92511248588562","0.03747447207570076","0.8724179863929749","0.6892307996749878","0.8946459889411926","0.9068323373794556","0.9884170293807985","3.746549129486084","0.12314541637897491","0.8697815537452698","0.8697815537452698","0.658823549747467","0.9418181777000428","0.8866396546363831","0.9770992398262024","0.7225806713104248","0.8519737124443054","0.9279661178588868","1","5","0.09843669831752776","0.041077420115470886","0.03747447207570076","1250","0.1214226558804512"
"worldly-serenity-69","finished","-","wojtek11530","","2022-05-23T23:32:20.000Z","526","","","32","Aspectemo_Multiemo","MTL","0.00001","256","herbert","multitask_transformer","round_robin","15","log","","0.1","0.01","0.8784850239753723","0","0","0","0","0","0","0.9234985709190368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.470270872116089","0","0.8914642930030823","0","0.09976617303195635","0","0.31493317838466006","0","0","0.7199367880821228","0","0.06911655856943606","0.06911655856943606","0.1554524361948956","0.1554524361948956","0","0.5333333333333333","0","0.6791979949874687","0","0","0","0.055030094582975066","0","0.2049924357034796","0","0","0.8939024209976196","0.7045454382896423","0.9177489280700684","0.9237667322158812","0.9789029955863952","2.754277467727661","0.22154544293880463","0.8812410235404968","0.8812410235404968","0.7265625","0.8983050584793091","0.9406392574310304","0.9747899174690248","0.6838235259056091","0.9380530714988708","0.907489001750946","0.98305082321167","3.506953477859497","0.012174542993307114","0.8748481273651123","0.6972476840019226","0.908783793449402","0.8969957232475281","0.9808429479599","4.0069499015808105","0.08354806900024414","0.8709675073623657","0.8709675073623657","0.6627907156944275","0.9340277910232544","0.908695638179779","0.962406039237976","0.7354838848114014","0.8848684430122375","0.8855932354927063","1","3","0.10387155413627625","0.028243791311979297","0.012174542993307114","741","0.1358794867992401"
"generous-puddle-68","finished","-","wojtek11530","","2022-05-23T23:26:00.000Z","371","","","32","Multiemo","STL","0.00001","256","herbert","multitask_transformer","","15","log","","0.1","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9012194871902466","0.6935483813285828","0.9246376752853394","0.9356222748756408","0.98305082321167","5.22030782699585","0.643086314201355","0.8842147588729858","0.8842147588729858","0.7678571343421936","0.9088318943977356","0.9121338725090028","0.98305082321167","0.6323529481887817","0.9410029649734496","0.9603524208068848","0.98305082321167","10.28921890258789","0.0556204691529274","0.8760631680488586","0.6710526943206787","0.90939599275589","0.9034907817840576","0.9884170293807985","8.334399223327637","0.20462368428707123","0.8680890798568726","0.8680890798568726","0.6845637559890747","0.9280821681022644","0.8764940500259399","0.9770992398262024","0.6580645442008972","0.8914473652839661","0.9322034120559692","1","3","0.1943083107471466","0.04994498193264008","0.0556204691529274","618","0.3218216300010681"
"dry-totem-67","finished","-","wojtek11530","","2022-05-23T23:19:59.000Z","352","","","32","Aspectemo","STL","0.00001","256","herbert","multitask_transformer","","15","log","","0.1","0.01","0.9178895950317384","0","0.5867800541167376","0","0.6688721804511277","0","0.4303482587064677","0.9447460174560548","0.09197331219911575","0.28100008221238887","0.28100008221238887","0.5602021478205937","0.5602021478205937","0","0.5360169491525424","0","0.5975282106394412","0","0.5795644891122278","0","0.6481639624252775","0","0.7595628415300546","0","0.34223541048466866","3.6987359523773193","0.09229092299938202","0.9220303297042848","0","0.6013173188686556","0","0.6783075889858966","0","0.428847392144237","0.8770542144775391","0.1132977306842804","0.28474538333313154","0.28474538333313154","0.5687063875469672","0.5687063875469672","0","0.5472496473906912","0","0.6099033816425121","0","0.5672913117546848","0","0.6672398968185727","0","0.7639939485627837","0","0.3447204968944099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","0.10534316301345824","0.09016600251197816","0.09229092299938202","615","0.09693926572799684"
"sage-shape-66","finished","-","wojtek11530","","2022-05-23T23:12:05.000Z","465","","","32","Aspectemo_Multiemo","MTL","0.00001","256","herbert","multitask_transformer","annealing_sampling","15","log","250","0.1","0.01","0.8784850239753723","0","0","0","0","0","0","1.0160984992980957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.053798198699951","0","0.889186441898346","0","0.14943396226415095","0","0.178335535006605","0","0.002068252326783868","0.7290757894515991","0","0.05497295826625664","0.05497295826625664","0.11336227689339123","0.11336227689339123","0","0.6111111111111112","0","0.703125","0","1","0","0.08512467755803955","0","0.1021180030257186","0","0.0010351966873706005","0.8731707334518433","0.6759582161903381","0.8885448575019836","0.9175475835800172","0.9829059839248656","3.044844388961792","0.2687368094921112","0.8662391901016235","0.8662391901016235","0.6423841118812561","0.9348534345626832","0.8821138143539429","0.9913793206214904","0.7132353186607361","0.8466076850891113","0.9559471607208252","0.9745762944221495","5.795936584472656","0.08006417006254196","0.8809234499931335","0.692307710647583","0.908783793449402","0.9090908765792848","0.9922481179237366","3.7678959369659424","0.12871883809566498","0.8756076097488403","0.8756076097488403","0.6878980994224548","0.9340277910232544","0.8870967626571655","0.9846153855323792","0.6967741847038269","0.8848684430122375","0.9322034120559692","1","2","0.11442466825246812","0.04326904937624931","0.08006417006254196","500","0.12883557379245758"
"effortless-violet-65","finished","-","wojtek11530","","2022-05-23T23:04:09.000Z","467","","0.75","32","Aspectemo_Multiemo","MTL","0.00001","256","herbert","multitask_transformer","proportional_sampling","15","log","250","0.1","0.01","0.8784850239753723","0","0","0","0","0","0","0.9416325092315674","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.021522045135498","0.08168844133615494","0.8944500684738159","0","0.25281270681667767","0","0.3331451157538114","0","0.01020408163265306","0.7067044973373413","0","0.09936031736719037","0.09936031736719037","0.21338548457192527","0.21338548457192527","0","0.5488505747126436","0","0.6570155902004454","0","0.35714285714285715","0","0.1642304385210662","0","0.2231467473524962","0","0.005175983436853002","0.9012194871902466","0.7348484396934509","0.9194729328155518","0.9321662783622742","0.9745762944221495","2.6225674152374268","0.26562198996543884","0.8902660012245178","0.8902660012245178","0.7578125","0.9127907156944276","0.926086962223053","0.9745762944221495","0.7132353186607361","0.9262536764144896","0.9383260011672974","0.9745762944221495","6.528740882873535","0","0.8797084093093872","0.6930692791938782","0.9129033088684082","0.9023861289024352","0.9770992398262024","3.760557174682617","0.17042206227779388","0.8713644742965698","0.8713644742965698","0.7094594836235046","0.8955696225166321","0.9244444370269777","0.9552238583564758","0.6774193644523621","0.9309210777282716","0.8813559412956238","1","2","0.10007189959287643","0.04211379960179329","0.08168844133615494","500","0.1276494562625885"
"sparkling-sun-64","finished","-","wojtek11530","","2022-05-23T22:51:34.000Z","746","","","32","Aspectemo_Multiemo","MTL","0.00001","256","herbert","multitask_transformer","sampling","15","log","250","0.1","0.01","0.8997929096221924","0","0.4390485629335976","0","0.5238890745071834","0","0.04945054945054945","0.6080254316329956","0","0.1687313644818884","0.1687313644818884","0.3859649122807018","0.3859649122807018","0","0.5230224321133412","0","0.512753433616743","0","0.3333333333333333","0","0.3783091374893254","0","0.5355191256830601","0","0.026706231454005937","7.044157981872559","0.058254171162843704","0.9133807420730592","0","0.5319148936170214","0","0.611111111111111","0","0.2395672333848531","0.5046683549880981","0","0.23043220635216424","0.23043220635216424","0.4809366556589613","0.4809366556589613","0","0.5489478499542544","0","0.5841379310344827","0","0.4725609756097561","0","0.5159071367153912","0","0.640695915279879","0","0.16045548654244307","0.8878048658370972","0.7172414064407349","0.9009287357330322","0.9270386099815368","0.9831932783126832","2.9309439659118652","0.2001831829547882","0.8821004629135132","0.8821004629135132","0.6753246784210205","0.9478827118873596","0.9037656784057616","0.975000023841858","0.7647058963775635","0.8584070801734924","0.9515418410301208","0.991525411605835","4.8835673332214355","0","0.8760631680488586","0.7065868973731995","0.9053356051445008","0.8964059352874756","0.9922481179237366","3.8401055335998535","0.13989295065402985","0.8751441240310669","0.8751441240310669","0.659217894077301","0.9494584798812866","0.8945147395133972","0.9846153855323792","0.7612903118133545","0.8651315569877625","0.8983050584793091","1","4","0.10030093789100648","0.047682568430900574","0.058254171162843704","1000","0.12450668960809708"
"rare-music-63","finished","-","wojtek11530","","2022-05-23T22:42:41.000Z","524","","","32","Aspectemo_Multiemo","MTL","0.00001","256","herbert","multitask_transformer","round_robin","15","log","","0.1","0.01","0.8784850239753723","0","0","0","0","0","0","0.9364648461341858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.611091375350952","0","0.8859851360321045","0","0.07858861267040897","0","0.0776978417266187","0","0","0.7591725587844849","0","0.02604774239950461","0.02604774239950461","0.052244483895511035","0.052244483895511035","0","0.5833333333333334","0","0.7941176470588235","0","0","0","0.04213241616509028","0","0.04084720121028744","0","0","0.8792682886123657","0.6716980934143066","0.8980212807655334","0.9208333492279052","0.97478985786438","2.8942129611968994","0.25631025433540344","0.8663356304168701","0.8663356304168701","0.6899224519729614","0.9276729822158812","0.8735178112983704","0.9666666388511658","0.654411792755127","0.8702064752578735","0.9735682606697084","0.98305082321167","3.9678001403808594","0.055961091071367264","0.8736330270767212","0.6775243878364563","0.9088000059127808","0.890350878238678","0.9922481179237366","4.071536540985107","0.09841016680002213","0.8672308921813965","0.8672308921813965","0.6842105388641357","0.8847352266311646","0.9227272868156432","0.9846153855323792","0.6709677577018738","0.9342105388641356","0.8601694703102112","1","3","0.10793309658765791","0.03067413903772831","0.055961091071367264","741","0.1387454867362976"
