"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dataset","learning_kind","learning_rate","max_length","model_name","model_type","mt_dataset_type","num_epochs","scale_class_loss","steps","uncertainty_loss","warmup_proportion","weight_decay","AllegroReviews_test_loss_epoch","AllegroReviews_test_loss_step","AllegroReviews_test_mae_mean","AllegroReviews_test_mae_rating","AllegroReviews_test_mse_mean","AllegroReviews_test_mse_rating","AllegroReviews_test_r2_mean","AllegroReviews_test_r2_rating","AllegroReviews_test_w_mae_score_mean","AllegroReviews_test_w_mae_score_rating","AllegroReviews_train_loss_epoch","AllegroReviews_train_loss_step","AllegroReviews_valid_loss_epoch","AllegroReviews_valid_loss_step","AllegroReviews_valid_mae_mean","AllegroReviews_valid_mae_rating","AllegroReviews_valid_mse_mean","AllegroReviews_valid_mse_rating","AllegroReviews_valid_r2_mean","AllegroReviews_valid_r2_rating","AllegroReviews_valid_w_mae_score_mean","AllegroReviews_valid_w_mae_score_rating","CBD_test_accuracy_target","CBD_test_f1_target_0","CBD_test_f1_target_1","CBD_test_loss_epoch","CBD_test_loss_step","CBD_test_macro_f1_mean","CBD_test_macro_f1_target","CBD_test_precision_target_0","CBD_test_precision_target_1","CBD_test_recall_target_0","CBD_test_recall_target_1","CBD_train_loss_epoch","CBD_train_loss_step","CBD_valid_accuracy_target","CBD_valid_f1_target_0","CBD_valid_f1_target_1","CBD_valid_loss_epoch","CBD_valid_loss_step","CBD_valid_macro_f1_mean","CBD_valid_macro_f1_target","CBD_valid_precision_target_0","CBD_valid_precision_target_1","CBD_valid_recall_target_0","CBD_valid_recall_target_1","CDSC-E_test_accuracy_entailment_judgment","CDSC-E_test_f1_entailment_judgment_0","CDSC-E_test_f1_entailment_judgment_1","CDSC-E_test_f1_entailment_judgment_2","CDSC-E_test_loss_epoch","CDSC-E_test_loss_step","CDSC-E_test_macro_f1_entailment_judgment","CDSC-E_test_macro_f1_mean","CDSC-E_test_precision_entailment_judgment_0","CDSC-E_test_precision_entailment_judgment_1","CDSC-E_test_precision_entailment_judgment_2","CDSC-E_test_recall_entailment_judgment_0","CDSC-E_test_recall_entailment_judgment_1","CDSC-E_test_recall_entailment_judgment_2","CDSC-E_train_loss_epoch","CDSC-E_train_loss_step","CDSC-E_valid_accuracy_entailment_judgment","CDSC-E_valid_f1_entailment_judgment_0","CDSC-E_valid_f1_entailment_judgment_1","CDSC-E_valid_f1_entailment_judgment_2","CDSC-E_valid_loss_epoch","CDSC-E_valid_loss_step","CDSC-E_valid_macro_f1_entailment_judgment","CDSC-E_valid_macro_f1_mean","CDSC-E_valid_precision_entailment_judgment_0","CDSC-E_valid_precision_entailment_judgment_1","CDSC-E_valid_precision_entailment_judgment_2","CDSC-E_valid_recall_entailment_judgment_0","CDSC-E_valid_recall_entailment_judgment_1","CDSC-E_valid_recall_entailment_judgment_2","CDSC-R_test_loss_epoch","CDSC-R_test_loss_step","CDSC-R_test_mae_mean","CDSC-R_test_mae_relatedness_score","CDSC-R_test_mse_mean","CDSC-R_test_mse_relatedness_score","CDSC-R_test_r2_mean","CDSC-R_test_r2_relatedness_score","CDSC-R_train_loss_epoch","CDSC-R_train_loss_step","CDSC-R_valid_loss_epoch","CDSC-R_valid_loss_step","CDSC-R_valid_mae_mean","CDSC-R_valid_mae_relatedness_score","CDSC-R_valid_mse_mean","CDSC-R_valid_mse_relatedness_score","CDSC-R_valid_r2_mean","CDSC-R_valid_r2_relatedness_score","DYK_test_accuracy_target","DYK_test_f1_target_0","DYK_test_f1_target_1","DYK_test_loss_epoch","DYK_test_loss_step","DYK_test_macro_f1_mean","DYK_test_macro_f1_target","DYK_test_precision_target_0","DYK_test_precision_target_1","DYK_test_recall_target_0","DYK_test_recall_target_1","DYK_train_loss_epoch","DYK_train_loss_step","DYK_valid_accuracy_target","DYK_valid_f1_target_0","DYK_valid_f1_target_1","DYK_valid_loss_epoch","DYK_valid_loss_step","DYK_valid_macro_f1_mean","DYK_valid_macro_f1_target","DYK_valid_precision_target_0","DYK_valid_precision_target_1","DYK_valid_recall_target_0","DYK_valid_recall_target_1","Multiemo_test_accuracy_sentiment","Multiemo_test_f1_sentiment_0","Multiemo_test_f1_sentiment_1","Multiemo_test_f1_sentiment_2","Multiemo_test_f1_sentiment_3","Multiemo_test_loss_epoch","Multiemo_test_loss_step","Multiemo_test_macro_f1_mean","Multiemo_test_macro_f1_sentiment","Multiemo_test_precision_sentiment_0","Multiemo_test_precision_sentiment_1","Multiemo_test_precision_sentiment_2","Multiemo_test_precision_sentiment_3","Multiemo_test_recall_sentiment_0","Multiemo_test_recall_sentiment_1","Multiemo_test_recall_sentiment_2","Multiemo_test_recall_sentiment_3","Multiemo_train_loss_epoch","Multiemo_train_loss_step","Multiemo_valid_accuracy_sentiment","Multiemo_valid_f1_sentiment_0","Multiemo_valid_f1_sentiment_1","Multiemo_valid_f1_sentiment_2","Multiemo_valid_f1_sentiment_3","Multiemo_valid_loss_epoch","Multiemo_valid_loss_step","Multiemo_valid_macro_f1_mean","Multiemo_valid_macro_f1_sentiment","Multiemo_valid_precision_sentiment_0","Multiemo_valid_precision_sentiment_1","Multiemo_valid_precision_sentiment_2","Multiemo_valid_precision_sentiment_3","Multiemo_valid_recall_sentiment_0","Multiemo_valid_recall_sentiment_1","Multiemo_valid_recall_sentiment_2","Multiemo_valid_recall_sentiment_3","NKJP_NER_test_accuracy_target","NKJP_NER_test_f1_target_0","NKJP_NER_test_f1_target_1","NKJP_NER_test_f1_target_2","NKJP_NER_test_f1_target_3","NKJP_NER_test_f1_target_4","NKJP_NER_test_f1_target_5","NKJP_NER_test_loss_epoch","NKJP_NER_test_loss_step","NKJP_NER_test_macro_f1_mean","NKJP_NER_test_macro_f1_target","NKJP_NER_test_precision_target_0","NKJP_NER_test_precision_target_1","NKJP_NER_test_precision_target_2","NKJP_NER_test_precision_target_3","NKJP_NER_test_precision_target_4","NKJP_NER_test_precision_target_5","NKJP_NER_test_recall_target_0","NKJP_NER_test_recall_target_1","NKJP_NER_test_recall_target_2","NKJP_NER_test_recall_target_3","NKJP_NER_test_recall_target_4","NKJP_NER_test_recall_target_5","NKJP_NER_train_loss_epoch","NKJP_NER_train_loss_step","NKJP_NER_valid_accuracy_target","NKJP_NER_valid_f1_target_0","NKJP_NER_valid_f1_target_1","NKJP_NER_valid_f1_target_2","NKJP_NER_valid_f1_target_3","NKJP_NER_valid_f1_target_4","NKJP_NER_valid_f1_target_5","NKJP_NER_valid_loss_epoch","NKJP_NER_valid_loss_step","NKJP_NER_valid_macro_f1_mean","NKJP_NER_valid_macro_f1_target","NKJP_NER_valid_precision_target_0","NKJP_NER_valid_precision_target_1","NKJP_NER_valid_precision_target_2","NKJP_NER_valid_precision_target_3","NKJP_NER_valid_precision_target_4","NKJP_NER_valid_precision_target_5","NKJP_NER_valid_recall_target_0","NKJP_NER_valid_recall_target_1","NKJP_NER_valid_recall_target_2","NKJP_NER_valid_recall_target_3","NKJP_NER_valid_recall_target_4","NKJP_NER_valid_recall_target_5","PSC_test_accuracy_label","PSC_test_f1_label_0","PSC_test_f1_label_1","PSC_test_loss_epoch","PSC_test_loss_step","PSC_test_macro_f1_label","PSC_test_macro_f1_mean","PSC_test_precision_label_0","PSC_test_precision_label_1","PSC_test_recall_label_0","PSC_test_recall_label_1","PSC_train_loss_epoch","PSC_train_loss_step","PSC_valid_accuracy_label","PSC_valid_f1_label_0","PSC_valid_f1_label_1","PSC_valid_loss_epoch","PSC_valid_loss_step","PSC_valid_macro_f1_label","PSC_valid_macro_f1_mean","PSC_valid_precision_label_0","PSC_valid_precision_label_1","PSC_valid_recall_label_0","PSC_valid_recall_label_1","epoch","test_loss","test_overall_score","train_loss_epoch","train_loss_step","trainer/global_step","valid_loss","valid_overall_score"
"revived-durian-86","finished","-","wojtek11530","","2022-07-08T20:50:58.000Z","429","","16","PSC","MTL Finetuning","0.00001","512","polish-roberta","multitask_transformer","sampling","10","none","1800","false","0.1","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9900000095367432","0.992887556552887","0.9831649661064148","1.7929199934005735","0.00014563329750671983","0.9880262613296508","0.9880262613296508","0.9971428513526917","0.9733333587646484","0.9886685609817504","0.99319726228714","0.03900863975286484","0.00016505127132404596","0.9900000095367432","0.992867350578308","0.9832775592803956","2.1427900791168213","0.00011368931154720484","0.9880724549293518","0.9880724549293518","0.9971346855163574","0.9735099077224731","0.9886363744735718","0.9932432174682616","6","0.05736993998289108","0.9880262613296508","0.0001885183883132413","0.00016505127132404596","624","0.06856655329465866","0.9880724549293518"
"clear-river-85","finished","-","wojtek11530","","2022-07-08T20:43:32.000Z","444","","16","NKJP_NER","MTL Finetuning","0.00001","512","polish-roberta","multitask_transformer","sampling","10","none","1800","false","0.1","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9191138744354248","0.9221789836883544","0.9364944696426392","0.9105431437492372","0.7400000095367432","0.9230769276618958","0.98305082321167","45.76455307006836","0.02087475173175335","0.9025574326515198","0.9025574326515198","0.8977272510528564","0.9650959968566896","0.8850931525230408","0.7551020383834839","0.9368770718574524","0.9747899174690248","0.9480000138282776","0.9095394611358644","0.9375","0.7254902124404907","0.9096774458885192","0.9914529919624328","8.654741287231445","0.198621928691864","0.94650000333786","0.9587426781654358","0.9680851697921752","0.9505783915519714","0.8161434531211853","0.9179229140281676","0.9815497994422911","33.188838958740234","0.0029057494830340147","0.9321703910827636","0.9321703910827636","0.9549902081489564","0.9558823704719543","0.947589099407196","0.7844827771186829","0.961403489112854","0.985185205936432","0.9625246524810792","0.9806034564971924","0.9535865187644958","0.8504672646522522","0.8782051205635071","0.9779411554336548","","","","","","","","","","","","","","","","","","","","","","","","","10","0.37712687253952026","0.9025574326515198","0.0098372595384717","0.198621928691864","4320","0.2655107080936432","0.9321703910827636"
"volcanic-water-84","finished","-","wojtek11530","","2022-07-08T20:38:19.000Z","311","","16","DYK","MTL Finetuning","0.00001","512","polish-roberta","multitask_transformer","sampling","10","none","1800","false","0.1","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8482245206832886","0.9121643900871276","0.4421052634716034","37.70087814331055","0.4362260699272156","0.6771348118782043","0.6771348118782043","0.8578553795814514","0.7394366264343262","0.9738146066665648","0.315315306186676","84.4740982055664","0.39415478706359863","0.8396173119544983","0.9050949811935424","0.48275864124298096","40.314640045166016","1.3188148736953735","0.6939268112182617","0.6939268112182617","0.8536432385444641","0.7189189195632935","0.9631466865539552","0.36338797211647034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","0.3419856131076813","0.6771348118782043","0.3285493850708008","0.39415478706359863","903","0.3518581986427307","0.6939268112182617"
"stellar-bird-83","finished","-","wojtek11530","","2022-07-08T20:34:25.000Z","233","","16","CDSC-R","MTL Finetuning","0.00001","512","polish-roberta","multitask_transformer","sampling","10","none","1800","false","0.1","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5290808081626892","0.04110918939113617","0.06502535939216614","0.06502535939216614","0.008136419579386711","0.008136419579386711","0.9220811128616332","0.9220811128616332","1.3601016998291016","0.003056890796869993","0.39304107427597046","0.004545021336525679","0.06032719835639","0.06032719835639","0.006252296734601259","0.006252296734601259","0.9412163496017456","0.9412163496017456","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","0.008136419579386711","0.9220811128616332","0.0031053104903548956","0.003056890796869993","1971","0.006252296734601259","0.9412163496017456"
"efficient-smoke-82","finished","-","wojtek11530","","2022-07-08T20:30:33.000Z","230","","16","CDSC-E","MTL Finetuning","0.00001","512","polish-roberta","multitask_transformer","sampling","10","none","1800","false","0.1","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.949999988079071","0.9064748287200928","0.9666666984558104","0.8975069522857666","10.995880126953123","0.8096494078636169","0.9235495328903198","0.9235495328903198","0.9692307710647584","0.9552041888237","0.9204545617103576","0.8513513803482056","0.9784075617790222","0.8756756782531738","4.363087177276611","0.0028598797507584095","0.9399999976158142","0.9139072895050048","0.959999978542328","0.8653295040130615","20.394908905029297","0.0013795447302982211","0.9130789637565612","0.9130789637565612","0.9324324131011964","0.9523809552192688","0.8882352709770203","0.8961039185523987","0.9677419066429138","0.8435754179954529","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","0.16945688426494598","0.9235495328903198","0.009969501756131647","0.0028598797507584095","438","0.3263075351715088","0.9130789637565612"
"jumping-cloud-81","finished","-","wojtek11530","","2022-07-08T20:25:52.000Z","279","","16","CBD","MTL Finetuning","0.00001","512","polish-roberta","multitask_transformer","sampling","10","none","1800","false","0.1","0.01","","","","","","","","","","","","","","","","","","","","","","","0.890999972820282","0.9405670762062072","0.34337350726127625","55.50115203857422","0.03212912380695343","0.6419702768325806","0.6419702768325806","0.9385201334953308","0.35185185074806213","0.9426229596138","0.33529412746429443","1.946058750152588","0.0004244302108418197","0.8889999985694885","0.9395424723625184","0.3231707513332367","81.76344299316406","0.06914420425891876","0.6313565969467163","0.6313565969467163","0.936482071876526","0.33544304966926575","0.9426229596138","0.3117647171020508","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0.4440092146396637","0.6419702768325806","0.003871902823448181","0.0004244302108418197","756","0.6541075706481934","0.6313565969467163"
"snowy-energy-80","finished","-","wojtek11530","","2022-07-08T20:13:40.000Z","731","","16","AllegroReviews","MTL Finetuning","0.00001","512","polish-roberta","multitask_transformer","sampling","10","none","1800","false","0.1","0.01","1.9733576774597168","0.029297105967998505","0.12958838045597076","0.12958838045597076","0.03186721354722977","0.03186721354722977","0.7857176661491394","0.7857176661491394","0.8624508380889893","0.8624508380889893","3.974263191223145","0.006953942123800516","1.7897852659225464","0.07859714329242706","0.11335991322994232","0.11335991322994232","0.028007790446281433","0.028007790446281433","0.8126882314682007","0.8126882314682007","0.8639808893203735","0.8639808893203735","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0.03186721354722977","0.8624508380889893","0.007763418834656477","0.006953942123800516","256","0.028007786720991135","0.8639808893203735"
"eager-moon-79","finished","-","wojtek11530","","2022-07-08T19:58:11.000Z","927","","16","Multiemo","MTL Finetuning","0.00001","512","polish-roberta","multitask_transformer","sampling","10","none","1800","false","0.1","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8963414430618286","0.7172414064407349","0.9112781882286072","0.9422222375869752","0.9872340559959412","18.229982376098633","1.4502360820770264","0.8894939422607422","0.8894939422607422","0.6753246784210205","0.9294478297233582","0.9506726264953612","0.9914529919624328","0.7647058963775635","0.8938053250312805","0.933920681476593","0.98305082321167","2.3982491493225098","0.001331806997768581","0.899149477481842","0.7402597069740295","0.9243420958518982","0.9256899952888488","0.9806949496269226","25.770912170410156","0.0693323016166687","0.8927466869354248","0.8927466869354248","0.7450980544090271","0.9243420958518982","0.9276595711708068","0.969465672969818","0.7354838848114014","0.9243420958518982","0.9237288236618042","0.9921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","0.3344840109348297","0.8894939422607422","0.005837211851030588","0.001331806997768581","618","0.5002558827400208","0.8927466869354248"
"swift-spaceship-78","finished","-","wojtek11530","","2022-07-08T19:22:19.000Z","2150","","16","Multiemo_AllegroReviews_CBD_CDSC-E_CDSC-R_DYK_NKJP_NER_PSC","MTL","0.00001","512","polish-roberta","multitask_transformer","sampling","10","none","1800","false","0.1","0.01","0.27480071783065796","0","0.130913645029068","0.130913645029068","0.035298824310302734","0.035298824310302734","0.7626427412033081","0.7626427412033081","0.8538638353347778","0.8538638353347778","0.7495298981666565","0","0.247796967625618","0","0.12252074480056764","0.12252074480056764","0.03131834417581558","0.03131834417581558","0.790547788143158","0.790547788143158","0.8570809364318848","0.8570809364318848","0.8889999985694885","0.9393773674964904","0.34319525957107544","5.666562080383301","0","0.641286313533783","0.641286313533783","0.9388646483421326","0.3452380895614624","0.939890682697296","0.34117648005485535","3.09627628326416","0","0.8889999985694885","0.9393773674964904","0.34319525957107544","5.666562080383301","0","0.641286313533783","0.641286313533783","0.9388646483421326","0.3452380895614624","0.939890682697296","0.34117648005485535","0.959999978542328","0.931506872177124","0.9733332991600036","0.9152542352676392","1.038249969482422","0","0.9400315284729004","0.9400315284729004","0.9444444179534912","0.9617918133735656","0.9585798978805542","0.9189189076423644","0.98515522480011","0.8756756782531738","1.6314440965652466","0","0.9350000023841858","0.8846153616905212","0.9566377997398376","0.8637681007385254","1.4801744222640991","0","0.9016737937927246","0.9016737937927246","0.8734177350997925","0.9496688842773438","0.8975903391838074","0.8961039185523987","0.9637096524238586","0.832402229309082","0.08573589473962784","0","0.07565014809370041","0.07565014809370041","0.01067632343620062","0.01067632343620062","0.8977575898170471","0.8977575898170471","0.3008081316947937","0","0.06745113432407379","0","0.07081156224012375","0.07081156224012375","0.008549719117581844","0.008549719117581844","0.9196161031723022","0.9196161031723022","0.849370002746582","0.9135152697563172","0.4168514609336853","5.191267967224121","0","0.6651833653450012","0.6651833653450012","0.8531941175460815","0.7966101765632629","0.9830148816108704","0.282282292842865","10.158944129943848","0.07631617039442062","0.8379290699958801","0.9052631855010986","0.4396887421607971","5.672367095947266","0","0.6724759340286255","0.6724759340286255","0.8446899652481079","0.7635135054588318","0.9751948714256288","0.3087431788444519","0.9036585092544556","0.7185185551643372","0.9239940643310548","0.9399141669273376","0.987124502658844","2.0750043392181396","0","0.8923878073692322","0.8923878073692322","0.7238805890083313","0.9337349534034728","0.9163179993629456","1","0.7132353186607361","0.9144542813301086","0.9647576808929444","0.9745762944221495","1.661551594734192","0","0.9003645181655884","0.7492063641548157","0.928925633430481","0.9145299196243286","0.9922481179237366","2.159393072128296","0","0.8962275385856628","0.8962275385856628","0.737500011920929","0.9335548281669616","0.9224137663841248","0.9846153855323792","0.7612903118133545","0.9243420958518982","0.906779646873474","1","0.9077795147895812","0.905444085597992","0.9269948601722716","0.8811880946159363","0.7263681888580322","0.9300813674926758","0.9872340559959412","5.0235137939453125","0","0.8928850889205933","0.8928850889205933","0.866544783115387","0.9578947424888612","0.8841059803962708","0.7373737096786499","0.9377049207687378","0.98305082321167","0.9480000138282776","0.8980262875556946","0.8782894611358643","0.7156862616539001","0.9225806593894958","0.9914529919624328","3.756040811538696","0","0.9419999718666076","0.9537856578826904","0.962646782398224","0.9507853984832764","0.8363636136054993","0.8970100283622742","0.9814126491546632","3.297804355621338","0","0.9303340315818788","0.9303340315818788","0.9509803652763368","0.9534883499145508","0.9438669681549072","0.8141592741012573","0.931034505367279","0.9924812316894532","0.9566075205802916","0.9719827771186828","0.9578059315681458","0.8598130941390991","0.8653846383094788","0.970588207244873","0.9860000014305116","0.9900426864624025","0.9764310121536256","0.2652016282081604","0.00007072949665598571","0.983236849308014","0.983236849308014","0.9942857027053832","0.9666666388511658","0.9858356714248656","0.9863945841789246","0.06426557898521423","0","0.9900000095367432","0.992867350578308","0.9832775592803956","0.18684451282024384","0.00007274391100509092","0.9880724549293518","0.9880724549293518","0.9971346855163574","0.9735099077224731","0.9886363744735718","0.9932432174682616","10","0.03106890060007572","0.8458290696144104","0.011910676024854183","0.07631617039442062","9000","0.029514893889427185","0.8508458733558655"
"jumping-thunder-77","finished","-","wojtek11530","","2022-07-08T19:14:56.000Z","432","","16","PSC","STL","0.00001","512","polish-roberta","multitask_transformer","","10","none","","false","0.1","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9879999756813048","0.9914529919624328","0.9798657298088074","1.4315789937973022","0.0037118643522262578","0.98565936088562","0.98565936088562","0.9971346855163574","0.9668874144554138","0.9858356714248656","0.99319726228714","0.5351459383964539","0.002121689962223172","0.9919999837875366","0.9943020343780518","0.9865771532058716","1.014585018157959","0.0013618379598483443","0.9904395937919616","0.9904395937919616","0.9971428513526917","0.9800000190734864","0.9914772510528564","0.9932432174682616","4","0.04572144150733948","0.98565936088562","0.0025866501964628696","0.002121689962223172","416","0.03243403509259224","0.9904395937919616"
